ProvinceID,Province_Name,Year,DSL (Day)
72,Suphan Buri,1988,10
72,Suphan Buri,1989,11
72,Suphan Buri,1990,12
72,Suphan Buri,1991,12
72,Suphan Buri,1992,12
72,Suphan Buri,1993,14
72,Suphan Buri,1994,15
72,Suphan Buri,1995,11
72,Suphan Buri,1996,13
72,Suphan Buri,1997,16
72,Suphan Buri,1998,13
72,Suphan Buri,1999,11
72,Suphan Buri,2000,11
72,Suphan Buri,2001,12
72,Suphan Buri,2002,14
72,Suphan Buri,2003,11
72,Suphan Buri,2004,21
72,Suphan Buri,2005,11
72,Suphan Buri,2006,14
72,Suphan Buri,2007,15
72,Suphan Buri,2008,11
72,Suphan Buri,2009,13
72,Suphan Buri,2010,11
72,Suphan Buri,2011,12
72,Suphan Buri,2012,12
72,Suphan Buri,2013,14
72,Suphan Buri,2014,11
72,Suphan Buri,2015,15
72,Suphan Buri,2016,13
72,Suphan Buri,2017,10
72,Suphan Buri,2018,14
72,Suphan Buri,2019,16
72,Suphan Buri,2020,16
72,Suphan Buri,2021,14
72,Suphan Buri,2022,12
72,Suphan Buri,2023,11
73,Nakhon Pathom,1979,22
73,Nakhon Pathom,1980,9
73,Nakhon Pathom,1981,9
73,Nakhon Pathom,1982,10
73,Nakhon Pathom,1983,12
73,Nakhon Pathom,1984,13
73,Nakhon Pathom,1985,11
73,Nakhon Pathom,1986,11
73,Nakhon Pathom,1987,16
73,Nakhon Pathom,1988,10
73,Nakhon Pathom,1989,10
73,Nakhon Pathom,1990,12
73,Nakhon Pathom,1991,10
73,Nakhon Pathom,1992,11
73,Nakhon Pathom,1993,13
73,Nakhon Pathom,1994,15
73,Nakhon Pathom,1995,10
73,Nakhon Pathom,1996,12
73,Nakhon Pathom,1997,20
73,Nakhon Pathom,1998,11
73,Nakhon Pathom,1999,10
73,Nakhon Pathom,2000,10
73,Nakhon Pathom,2001,14
73,Nakhon Pathom,2002,12
73,Nakhon Pathom,2003,10
73,Nakhon Pathom,2004,18
73,Nakhon Pathom,2005,10
73,Nakhon Pathom,2006,13
73,Nakhon Pathom,2007,15
73,Nakhon Pathom,2008,10
73,Nakhon Pathom,2009,12
73,Nakhon Pathom,2010,12
73,Nakhon Pathom,2011,10
73,Nakhon Pathom,2012,10
73,Nakhon Pathom,2013,12
73,Nakhon Pathom,2014,8
73,Nakhon Pathom,2015,14
73,Nakhon Pathom,2016,14
73,Nakhon Pathom,2017,10
73,Nakhon Pathom,2018,13
73,Nakhon Pathom,2019,14
73,Nakhon Pathom,2020,17
73,Nakhon Pathom,2021,13
73,Nakhon Pathom,2022,11
73,Nakhon Pathom,2023,12
74,Samut Sakhon,1979,21
74,Samut Sakhon,1980,9
74,Samut Sakhon,1981,10
74,Samut Sakhon,1982,10
74,Samut Sakhon,1983,11
74,Samut Sakhon,1984,13
74,Samut Sakhon,1985,11
74,Samut Sakhon,1986,11
74,Samut Sakhon,1987,12
74,Samut Sakhon,1988,8
74,Samut Sakhon,1989,9
74,Samut Sakhon,1990,11
74,Samut Sakhon,1991,11
74,Samut Sakhon,1992,11
74,Samut Sakhon,1993,13
74,Samut Sakhon,1994,14
74,Samut Sakhon,1995,10
74,Samut Sakhon,1996,11
74,Samut Sakhon,1997,16
74,Samut Sakhon,1998,12
74,Samut Sakhon,1999,12
74,Samut Sakhon,2000,9
74,Samut Sakhon,2001,14
74,Samut Sakhon,2002,12
74,Samut Sakhon,2003,10
74,Samut Sakhon,2004,17
74,Samut Sakhon,2005,11
74,Samut Sakhon,2006,13
74,Samut Sakhon,2007,15
74,Samut Sakhon,2008,10
74,Samut Sakhon,2009,12
74,Samut Sakhon,2010,11
74,Samut Sakhon,2011,10
74,Samut Sakhon,2012,11
74,Samut Sakhon,2013,11
74,Samut Sakhon,2014,8
74,Samut Sakhon,2015,14
74,Samut Sakhon,2016,15
74,Samut Sakhon,2017,10
74,Samut Sakhon,2018,12
74,Samut Sakhon,2019,13
74,Samut Sakhon,2020,13
74,Samut Sakhon,2021,13
74,Samut Sakhon,2022,12
74,Samut Sakhon,2023,13
75,Samut Songkhram,1979,19
75,Samut Songkhram,1980,9
75,Samut Songkhram,1981,8
75,Samut Songkhram,1982,8
75,Samut Songkhram,1983,10
75,Samut Songkhram,1984,11
75,Samut Songkhram,1985,8
75,Samut Songkhram,1986,11
75,Samut Songkhram,1987,11
75,Samut Songkhram,1988,7
75,Samut Songkhram,1989,8
75,Samut Songkhram,1990,9
75,Samut Songkhram,1991,9
75,Samut Songkhram,1992,11
75,Samut Songkhram,1993,13
75,Samut Songkhram,1994,12
75,Samut Songkhram,1995,9
75,Samut Songkhram,1996,11
75,Samut Songkhram,1997,16
75,Samut Songkhram,1998,11
75,Samut Songkhram,1999,14
75,Samut Songkhram,2000,9
75,Samut Songkhram,2001,15
75,Samut Songkhram,2002,15
75,Samut Songkhram,2003,11
75,Samut Songkhram,2004,16
75,Samut Songkhram,2005,10
75,Samut Songkhram,2006,13
75,Samut Songkhram,2007,15
75,Samut Songkhram,2008,11
75,Samut Songkhram,2009,15
75,Samut Songkhram,2010,14
75,Samut Songkhram,2011,10
75,Samut Songkhram,2012,12
75,Samut Songkhram,2013,10
75,Samut Songkhram,2014,7
75,Samut Songkhram,2015,15
75,Samut Songkhram,2016,16
75,Samut Songkhram,2017,12
75,Samut Songkhram,2018,18
75,Samut Songkhram,2019,12
75,Samut Songkhram,2020,12
75,Samut Songkhram,2021,13
75,Samut Songkhram,2022,12
75,Samut Songkhram,2023,12
76,Phetchaburi,1979,20
76,Phetchaburi,1980,10
76,Phetchaburi,1981,10
76,Phetchaburi,1982,9
76,Phetchaburi,1983,14
76,Phetchaburi,1984,12
76,Phetchaburi,1985,9
76,Phetchaburi,1986,15
76,Phetchaburi,1987,16
76,Phetchaburi,1988,10
76,Phetchaburi,1989,11
76,Phetchaburi,1990,13
76,Phetchaburi,1991,15
76,Phetchaburi,1992,15
76,Phetchaburi,1993,15
76,Phetchaburi,1994,12
76,Phetchaburi,1995,10
76,Phetchaburi,1996,11
76,Phetchaburi,1997,17
76,Phetchaburi,1998,12
76,Phetchaburi,1999,13
76,Phetchaburi,2000,11
76,Phetchaburi,2001,14
76,Phetchaburi,2002,13
76,Phetchaburi,2003,11
76,Phetchaburi,2004,18
76,Phetchaburi,2005,11
76,Phetchaburi,2006,13
76,Phetchaburi,2007,13
76,Phetchaburi,2008,12
76,Phetchaburi,2009,12
76,Phetchaburi,2010,12
76,Phetchaburi,2011,10
76,Phetchaburi,2012,11
76,Phetchaburi,2013,11
76,Phetchaburi,2014,8
76,Phetchaburi,2015,15
76,Phetchaburi,2016,16
76,Phetchaburi,2017,14
76,Phetchaburi,2018,14
76,Phetchaburi,2019,14
76,Phetchaburi,2020,14
76,Phetchaburi,2021,14
76,Phetchaburi,2022,13
76,Phetchaburi,2023,13
77,Prachuap Khiri Khan,1979,19
77,Prachuap Khiri Khan,1980,12
77,Prachuap Khiri Khan,1981,11
77,Prachuap Khiri Khan,1982,9
77,Prachuap Khiri Khan,1983,14
77,Prachuap Khiri Khan,1984,12
77,Prachuap Khiri Khan,1985,10
77,Prachuap Khiri Khan,1986,13
77,Prachuap Khiri Khan,1987,18
77,Prachuap Khiri Khan,1988,10
77,Prachuap Khiri Khan,1989,11
77,Prachuap Khiri Khan,1990,13
77,Prachuap Khiri Khan,1991,14
77,Prachuap Khiri Khan,1992,18
77,Prachuap Khiri Khan,1993,15
77,Prachuap Khiri Khan,1994,13
77,Prachuap Khiri Khan,1995,10
77,Prachuap Khiri Khan,1996,11
77,Prachuap Khiri Khan,1997,18
77,Prachuap Khiri Khan,1998,13
77,Prachuap Khiri Khan,1999,13
77,Prachuap Khiri Khan,2000,12
77,Prachuap Khiri Khan,2001,12
77,Prachuap Khiri Khan,2002,12
77,Prachuap Khiri Khan,2003,12
77,Prachuap Khiri Khan,2004,19
77,Prachuap Khiri Khan,2005,12
77,Prachuap Khiri Khan,2006,14
77,Prachuap Khiri Khan,2007,12
77,Prachuap Khiri Khan,2008,13
77,Prachuap Khiri Khan,2009,12
77,Prachuap Khiri Khan,2010,10
77,Prachuap Khiri Khan,2011,10
77,Prachuap Khiri Khan,2012,12
77,Prachuap Khiri Khan,2013,12
77,Prachuap Khiri Khan,2014,7
77,Prachuap Khiri Khan,2015,12
77,Prachuap Khiri Khan,2016,15
77,Prachuap Khiri Khan,2017,13
77,Prachuap Khiri Khan,2018,12
77,Prachuap Khiri Khan,2019,14
77,Prachuap Khiri Khan,2020,15
77,Prachuap Khiri Khan,2021,13
77,Prachuap Khiri Khan,2022,13
77,Prachuap Khiri Khan,2023,15
80,Nakhon Si Thammarat,1979,10
80,Nakhon Si Thammarat,1980,7
80,Nakhon Si Thammarat,1981,14
80,Nakhon Si Thammarat,1982,10
80,Nakhon Si Thammarat,1983,7
80,Nakhon Si Thammarat,1984,9
80,Nakhon Si Thammarat,1985,13
80,Nakhon Si Thammarat,1986,7
80,Nakhon Si Thammarat,1987,18
80,Nakhon Si Thammarat,1988,7
80,Nakhon Si Thammarat,1989,8
80,Nakhon Si Thammarat,1990,12
80,Nakhon Si Thammarat,1991,11
80,Nakhon Si Thammarat,1992,9
80,Nakhon Si Thammarat,1993,9
80,Nakhon Si Thammarat,1994,9
80,Nakhon Si Thammarat,1995,9
80,Nakhon Si Thammarat,1996,10
80,Nakhon Si Thammarat,1997,10
80,Nakhon Si Thammarat,1998,8
80,Nakhon Si Thammarat,1999,15
80,Nakhon Si Thammarat,2000,11
80,Nakhon Si Thammarat,2001,8
80,Nakhon Si Thammarat,2002,11
80,Nakhon Si Thammarat,2003,10
80,Nakhon Si Thammarat,2004,16
80,Nakhon Si Thammarat,2005,9
80,Nakhon Si Thammarat,2006,8
80,Nakhon Si Thammarat,2007,13
80,Nakhon Si Thammarat,2008,10
80,Nakhon Si Thammarat,2009,11
80,Nakhon Si Thammarat,2010,9
80,Nakhon Si Thammarat,2011,9
80,Nakhon Si Thammarat,2012,19
80,Nakhon Si Thammarat,2013,11
80,Nakhon Si Thammarat,2014,5
80,Nakhon Si Thammarat,2015,10
80,Nakhon Si Thammarat,2016,13
80,Nakhon Si Thammarat,2017,11
80,Nakhon Si Thammarat,2018,10
80,Nakhon Si Thammarat,2019,13
80,Nakhon Si Thammarat,2020,11
80,Nakhon Si Thammarat,2021,11
80,Nakhon Si Thammarat,2022,10
80,Nakhon Si Thammarat,2023,6
81,Krabi,1979,7
81,Krabi,1980,3
81,Krabi,1981,8
81,Krabi,1982,6
81,Krabi,1983,4
81,Krabi,1984,6
81,Krabi,1985,8
81,Krabi,1986,5
81,Krabi,1987,12
81,Krabi,1988,6
81,Krabi,1989,5
81,Krabi,1990,8
81,Krabi,1991,9
81,Krabi,1992,6
81,Krabi,1993,6
81,Krabi,1994,8
81,Krabi,1995,8
81,Krabi,1996,7
81,Krabi,1997,9
81,Krabi,1998,7
81,Krabi,1999,13
81,Krabi,2000,10
81,Krabi,2001,7
81,Krabi,2002,7
81,Krabi,2003,8
81,Krabi,2004,7
81,Krabi,2005,7
81,Krabi,2006,6
81,Krabi,2007,9
81,Krabi,2008,10
81,Krabi,2009,11
81,Krabi,2010,8
81,Krabi,2011,10
81,Krabi,2012,17
81,Krabi,2013,9
81,Krabi,2014,6
81,Krabi,2015,9
81,Krabi,2016,8
81,Krabi,2017,9
81,Krabi,2018,8
81,Krabi,2019,12
81,Krabi,2020,11
81,Krabi,2021,10
81,Krabi,2022,11
81,Krabi,2023,6
82,Phang Nga,1979,11
82,Phang Nga,1980,5
82,Phang Nga,1981,13
82,Phang Nga,1982,8
82,Phang Nga,1983,6
82,Phang Nga,1984,7
82,Phang Nga,1985,10
82,Phang Nga,1986,6
82,Phang Nga,1987,14
82,Phang Nga,1988,7
82,Phang Nga,1989,8
82,Phang Nga,1990,10
82,Phang Nga,1991,10
82,Phang Nga,1992,8
82,Phang Nga,1993,8
82,Phang Nga,1994,9
82,Phang Nga,1995,8
82,Phang Nga,1996,9
82,Phang Nga,1997,10
82,Phang Nga,1998,7
82,Phang Nga,1999,12
82,Phang Nga,2000,11
82,Phang Nga,2001,7
82,Phang Nga,2002,8
82,Phang Nga,2003,9
82,Phang Nga,2004,11
82,Phang Nga,2005,8
82,Phang Nga,2006,7
82,Phang Nga,2007,9
82,Phang Nga,2008,11
82,Phang Nga,2009,9
82,Phang Nga,2010,7
82,Phang Nga,2011,8
82,Phang Nga,2012,15
82,Phang Nga,2013,8
82,Phang Nga,2014,6
82,Phang Nga,2015,9
82,Phang Nga,2016,8
82,Phang Nga,2017,10
82,Phang Nga,2018,8
82,Phang Nga,2019,12
82,Phang Nga,2020,11
82,Phang Nga,2021,8
82,Phang Nga,2022,9
82,Phang Nga,2023,7
83,Phuket,1979,6
83,Phuket,1980,5
83,Phuket,1981,17
83,Phuket,1982,8
83,Phuket,1983,6
83,Phuket,1984,7
83,Phuket,1985,11
83,Phuket,1986,5
83,Phuket,1987,14
83,Phuket,1988,7
83,Phuket,1989,9
83,Phuket,1990,7
83,Phuket,1991,10
83,Phuket,1992,9
83,Phuket,1993,7
83,Phuket,1994,8
83,Phuket,1995,6
83,Phuket,1996,9
83,Phuket,1997,10
83,Phuket,1998,6
83,Phuket,1999,11
83,Phuket,2000,11
83,Phuket,2001,6
83,Phuket,2002,8
83,Phuket,2003,8
83,Phuket,2004,10
83,Phuket,2005,9
83,Phuket,2006,7
83,Phuket,2007,8
83,Phuket,2008,13
83,Phuket,2009,9
83,Phuket,2010,6
83,Phuket,2011,8
83,Phuket,2012,17
83,Phuket,2013,8
83,Phuket,2014,6
83,Phuket,2015,8
83,Phuket,2016,5
83,Phuket,2017,10
83,Phuket,2018,8
83,Phuket,2019,13
83,Phuket,2020,8
83,Phuket,2021,6
83,Phuket,2022,8
83,Phuket,2023,7
84,Surat Thani,1979,13
84,Surat Thani,1980,6
84,Surat Thani,1981,12
84,Surat Thani,1982,8
84,Surat Thani,1983,6
84,Surat Thani,1984,8
84,Surat Thani,1985,10
84,Surat Thani,1986,7
84,Surat Thani,1987,19
84,Surat Thani,1988,8
84,Surat Thani,1989,7
84,Surat Thani,1990,14
84,Surat Thani,1991,11
84,Surat Thani,1992,8
84,Surat Thani,1993,9
84,Surat Thani,1994,9
84,Surat Thani,1995,9
84,Surat Thani,1996,9
84,Surat Thani,1997,10
84,Surat Thani,1998,7
84,Surat Thani,1999,14
84,Surat Thani,2000,12
84,Surat Thani,2001,9
84,Surat Thani,2002,10
84,Surat Thani,2003,10
84,Surat Thani,2004,11
84,Surat Thani,2005,8
84,Surat Thani,2006,7
84,Surat Thani,2007,10
84,Surat Thani,2008,12
84,Surat Thani,2009,10
84,Surat Thani,2010,9
84,Surat Thani,2011,8
84,Surat Thani,2012,13
84,Surat Thani,2013,8
84,Surat Thani,2014,5
84,Surat Thani,2015,11
84,Surat Thani,2016,12
84,Surat Thani,2017,10
84,Surat Thani,2018,8
84,Surat Thani,2019,12
84,Surat Thani,2020,12
84,Surat Thani,2021,9
84,Surat Thani,2022,11
84,Surat Thani,2023,8
85,Ranong,1979,14
85,Ranong,1980,7
85,Ranong,1981,11
85,Ranong,1982,8
85,Ranong,1983,12
85,Ranong,1984,8
85,Ranong,1985,9
85,Ranong,1986,8
85,Ranong,1987,14
85,Ranong,1988,8
85,Ranong,1989,9
85,Ranong,1990,11
85,Ranong,1991,11
85,Ranong,1992,12
85,Ranong,1993,10
85,Ranong,1994,10
85,Ranong,1995,10
85,Ranong,1996,9
85,Ranong,1997,11
85,Ranong,1998,9
85,Ranong,1999,12
85,Ranong,2000,10
85,Ranong,2001,10
85,Ranong,2002,9
85,Ranong,2003,12
85,Ranong,2004,12
85,Ranong,2005,9
85,Ranong,2006,9
85,Ranong,2007,11
85,Ranong,2008,10
85,Ranong,2009,10
85,Ranong,2010,9
85,Ranong,2011,8
85,Ranong,2012,12
85,Ranong,2013,10
85,Ranong,2014,6
85,Ranong,2015,11
85,Ranong,2016,13
85,Ranong,2017,11
85,Ranong,2018,9
85,Ranong,2019,12
85,Ranong,2020,14
85,Ranong,2021,9
85,Ranong,2022,10
85,Ranong,2023,10
86,Chumphon,1979,13
86,Chumphon,1980,8
86,Chumphon,1981,11
86,Chumphon,1982,8
86,Chumphon,1983,15
86,Chumphon,1984,8
86,Chumphon,1985,9
86,Chumphon,1986,8
86,Chumphon,1987,14
86,Chumphon,1988,8
86,Chumphon,1989,9
86,Chumphon,1990,11
86,Chumphon,1991,12
86,Chumphon,1992,14
86,Chumphon,1993,10
86,Chumphon,1994,11
86,Chumphon,1995,11
86,Chumphon,1996,9
86,Chumphon,1997,12
86,Chumphon,1998,10
86,Chumphon,1999,13
86,Chumphon,2000,9
86,Chumphon,2001,11
86,Chumphon,2002,9
86,Chumphon,2003,13
86,Chumphon,2004,12
86,Chumphon,2005,9
86,Chumphon,2006,11
86,Chumphon,2007,12
86,Chumphon,2008,11
86,Chumphon,2009,10
86,Chumphon,2010,10
86,Chumphon,2011,8
86,Chumphon,2012,12
86,Chumphon,2013,11
86,Chumphon,2014,5
86,Chumphon,2015,11
86,Chumphon,2016,15
86,Chumphon,2017,12
86,Chumphon,2018,9
86,Chumphon,2019,12
86,Chumphon,2020,15
86,Chumphon,2021,9
86,Chumphon,2022,11
86,Chumphon,2023,12
90,Songkhla,1979,10
90,Songkhla,1980,8
90,Songkhla,1981,22
90,Songkhla,1982,13
90,Songkhla,1983,10
90,Songkhla,1984,18
90,Songkhla,1985,16
90,Songkhla,1986,12
90,Songkhla,1987,24
90,Songkhla,1988,11
90,Songkhla,1989,11
90,Songkhla,1990,18
90,Songkhla,1991,16
90,Songkhla,1992,11
90,Songkhla,1993,14
90,Songkhla,1994,9
90,Songkhla,1995,11
90,Songkhla,1996,16
90,Songkhla,1997,15
90,Songkhla,1998,9
90,Songkhla,1999,11
90,Songkhla,2000,17
90,Songkhla,2001,16
90,Songkhla,2002,14
90,Songkhla,2003,16
90,Songkhla,2004,15
90,Songkhla,2005,15
90,Songkhla,2006,10
90,Songkhla,2007,13
90,Songkhla,2008,10
90,Songkhla,2009,15
90,Songkhla,2010,12
90,Songkhla,2011,14
90,Songkhla,2012,21
90,Songkhla,2013,15
90,Songkhla,2014,9
90,Songkhla,2015,13
90,Songkhla,2016,13
90,Songkhla,2017,11
90,Songkhla,2018,13
90,Songkhla,2019,14
90,Songkhla,2020,10
90,Songkhla,2021,13
90,Songkhla,2022,9
90,Songkhla,2023,8
91,Satun,1979,9
91,Satun,1980,5
91,Satun,1981,21
91,Satun,1982,13
91,Satun,1983,8
91,Satun,1984,15
91,Satun,1985,17
91,Satun,1986,14
91,Satun,1987,18
91,Satun,1988,10
91,Satun,1989,11
91,Satun,1990,17
91,Satun,1991,14
91,Satun,1992,11
91,Satun,1993,11
91,Satun,1994,9
91,Satun,1995,11
91,Satun,1996,13
91,Satun,1997,14
91,Satun,1998,10
91,Satun,1999,11
91,Satun,2000,16
91,Satun,2001,14
91,Satun,2002,12
91,Satun,2003,14
91,Satun,2004,14
91,Satun,2005,18
91,Satun,2006,9
91,Satun,2007,11
91,Satun,2008,10
91,Satun,2009,15
91,Satun,2010,10
91,Satun,2011,12
91,Satun,2012,20
91,Satun,2013,14
91,Satun,2014,10
91,Satun,2015,12
91,Satun,2016,13
91,Satun,2017,12
91,Satun,2018,13
91,Satun,2019,14
91,Satun,2020,10
91,Satun,2021,12
91,Satun,2022,9
91,Satun,2023,8
92,Trang,1979,9
92,Trang,1980,6
92,Trang,1981,16
92,Trang,1982,10
92,Trang,1983,7
92,Trang,1984,10
92,Trang,1985,14
92,Trang,1986,9
92,Trang,1987,16
92,Trang,1988,8
92,Trang,1989,9
92,Trang,1990,13
92,Trang,1991,11
92,Trang,1992,9
92,Trang,1993,9
92,Trang,1994,8
92,Trang,1995,9
92,Trang,1996,10
92,Trang,1997,11
92,Trang,1998,9
92,Trang,1999,13
92,Trang,2000,12
92,Trang,2001,10
92,Trang,2002,11
92,Trang,2003,11
92,Trang,2004,13
92,Trang,2005,11
92,Trang,2006,8
92,Trang,2007,11
92,Trang,2008,9
92,Trang,2009,12
92,Trang,2010,9
92,Trang,2011,10
92,Trang,2012,19
92,Trang,2013,11
92,Trang,2014,7
92,Trang,2015,10
92,Trang,2016,11
92,Trang,2017,11
92,Trang,2018,10
92,Trang,2019,14
92,Trang,2020,10
92,Trang,2021,11
92,Trang,2022,9
92,Trang,2023,6
93,Phatthalung,1979,10
93,Phatthalung,1980,8
93,Phatthalung,1981,21
93,Phatthalung,1982,13
93,Phatthalung,1983,9
93,Phatthalung,1984,14
93,Phatthalung,1985,17
93,Phatthalung,1986,12
93,Phatthalung,1987,21
93,Phatthalung,1988,9
93,Phatthalung,1989,11
93,Phatthalung,1990,17
93,Phatthalung,1991,14
93,Phatthalung,1992,11
93,Phatthalung,1993,12
93,Phatthalung,1994,10
93,Phatthalung,1995,11
93,Phatthalung,1996,13
93,Phatthalung,1997,14
93,Phatthalung,1998,9
93,Phatthalung,1999,13
93,Phatthalung,2000,16
93,Phatthalung,2001,13
93,Phatthalung,2002,13
93,Phatthalung,2003,13
93,Phatthalung,2004,18
93,Phatthalung,2005,17
93,Phatthalung,2006,9
93,Phatthalung,2007,13
93,Phatthalung,2008,10
93,Phatthalung,2009,14
93,Phatthalung,2010,11
93,Phatthalung,2011,11
93,Phatthalung,2012,21
93,Phatthalung,2013,13
93,Phatthalung,2014,8
93,Phatthalung,2015,12
93,Phatthalung,2016,14
93,Phatthalung,2017,12
93,Phatthalung,2018,13
93,Phatthalung,2019,15
93,Phatthalung,2020,10
93,Phatthalung,2021,13
93,Phatthalung,2022,9
93,Phatthalung,2023,8
94,Pattani,1979,10
94,Pattani,1980,9
94,Pattani,1981,19
94,Pattani,1982,12
94,Pattani,1983,11
94,Pattani,1984,14
94,Pattani,1985,17
94,Pattani,1986,11
94,Pattani,1987,20
94,Pattani,1988,10
94,Pattani,1989,10
94,Pattani,1990,18
94,Pattani,1991,15
94,Pattani,1992,11
94,Pattani,1993,13
94,Pattani,1994,10
94,Pattani,1995,10
94,Pattani,1996,14
94,Pattani,1997,13
94,Pattani,1998,12
94,Pattani,1999,13
94,Pattani,2000,15
94,Pattani,2001,14
94,Pattani,2002,12
94,Pattani,2003,13
94,Pattani,2004,14
94,Pattani,2005,13
94,Pattani,2006,10
94,Pattani,2007,14
94,Pattani,2008,10
94,Pattani,2009,16
94,Pattani,2010,11
94,Pattani,2011,13
94,Pattani,2012,18
94,Pattani,2013,14
94,Pattani,2014,9
94,Pattani,2015,13
94,Pattani,2016,12
94,Pattani,2017,11
94,Pattani,2018,12
94,Pattani,2019,13
94,Pattani,2020,11
94,Pattani,2021,12
94,Pattani,2022,10
94,Pattani,2023,8
95,Yala,1979,10
95,Yala,1980,11
95,Yala,1981,18
95,Yala,1982,12
95,Yala,1983,12
95,Yala,1984,11
95,Yala,1985,16
95,Yala,1986,10
95,Yala,1987,20
95,Yala,1988,11
95,Yala,1989,11
95,Yala,1990,19
95,Yala,1991,17
95,Yala,1992,11
95,Yala,1993,12
95,Yala,1994,10
95,Yala,1995,9
95,Yala,1996,14
95,Yala,1997,12
95,Yala,1998,15
95,Yala,1999,16
95,Yala,2000,16
95,Yala,2001,14
95,Yala,2002,12
95,Yala,2003,12
95,Yala,2004,13
95,Yala,2005,12
95,Yala,2006,10
95,Yala,2007,16
95,Yala,2008,11
95,Yala,2009,19
95,Yala,2010,12
95,Yala,2011,13
95,Yala,2012,18
95,Yala,2013,15
95,Yala,2014,8
95,Yala,2015,12
95,Yala,2016,10
95,Yala,2017,13
95,Yala,2018,12
95,Yala,2019,12
95,Yala,2020,11
95,Yala,2021,12
95,Yala,2022,11
95,Yala,2023,7
96,Narathiwat,1979,9
96,Narathiwat,1980,10
96,Narathiwat,1981,19
96,Narathiwat,1982,10
96,Narathiwat,1983,10
96,Narathiwat,1984,10
96,Narathiwat,1985,24
96,Narathiwat,1986,9
96,Narathiwat,1987,16
96,Narathiwat,1988,9
96,Narathiwat,1989,12
96,Narathiwat,1990,21
96,Narathiwat,1991,16
96,Narathiwat,1992,10
96,Narathiwat,1993,14
96,Narathiwat,1994,9
96,Narathiwat,1995,10
96,Narathiwat,1996,14
96,Narathiwat,1997,12
96,Narathiwat,1998,14
96,Narathiwat,1999,12
96,Narathiwat,2000,16
96,Narathiwat,2001,14
96,Narathiwat,2002,11
96,Narathiwat,2003,12
96,Narathiwat,2004,12
96,Narathiwat,2005,13
96,Narathiwat,2006,9
96,Narathiwat,2007,12
96,Narathiwat,2008,11
96,Narathiwat,2009,16
96,Narathiwat,2010,11
96,Narathiwat,2011,12
96,Narathiwat,2012,13
96,Narathiwat,2013,13
96,Narathiwat,2014,9
96,Narathiwat,2015,14
96,Narathiwat,2016,13
96,Narathiwat,2017,10
96,Narathiwat,2018,12
96,Narathiwat,2019,12
96,Narathiwat,2020,17
96,Narathiwat,2021,12
96,Narathiwat,2022,11
96,Narathiwat,2023,6
