ProvinceID,Province_Name,Year,R35mm (Day)
62,Kamphaeng Phet,2005,8
62,Kamphaeng Phet,2006,9
62,Kamphaeng Phet,2007,9
62,Kamphaeng Phet,2008,10
62,Kamphaeng Phet,2009,8
62,Kamphaeng Phet,2010,11
62,Kamphaeng Phet,2011,13
62,Kamphaeng Phet,2012,9
62,Kamphaeng Phet,2013,11
62,Kamphaeng Phet,2014,7
62,Kamphaeng Phet,2015,7
62,Kamphaeng Phet,2016,8
62,Kamphaeng Phet,2017,11
62,Kamphaeng Phet,2018,7
62,Kamphaeng Phet,2019,5
62,Kamphaeng Phet,2020,6
62,Kamphaeng Phet,2021,11
62,Kamphaeng Phet,2022,11
62,Kamphaeng Phet,2023,8
63,Tak,1979,4
63,Tak,1980,7
63,Tak,1981,7
63,Tak,1982,6
63,Tak,1983,8
63,Tak,1984,5
63,Tak,1985,6
63,Tak,1986,5
63,Tak,1987,6
63,Tak,1988,8
63,Tak,1989,5
63,Tak,1990,6
63,Tak,1991,7
63,Tak,1992,7
63,Tak,1993,5
63,Tak,1994,10
63,Tak,1995,7
63,Tak,1996,9
63,Tak,1997,6
63,Tak,1998,5
63,Tak,1999,8
63,Tak,2000,8
63,Tak,2001,8
63,Tak,2002,9
63,Tak,2003,6
63,Tak,2004,6
63,Tak,2005,7
63,Tak,2006,10
63,Tak,2007,8
63,Tak,2008,8
63,Tak,2009,8
63,Tak,2010,8
63,Tak,2011,12
63,Tak,2012,9
63,Tak,2013,9
63,Tak,2014,6
63,Tak,2015,7
63,Tak,2016,8
63,Tak,2017,8
63,Tak,2018,7
63,Tak,2019,6
63,Tak,2020,7
63,Tak,2021,14
63,Tak,2022,11
63,Tak,2023,9
64,Sukhothai,1979,6
64,Sukhothai,1980,10
64,Sukhothai,1981,8
64,Sukhothai,1982,6
64,Sukhothai,1983,7
64,Sukhothai,1984,6
64,Sukhothai,1985,6
64,Sukhothai,1986,7
64,Sukhothai,1987,6
64,Sukhothai,1988,7
64,Sukhothai,1989,7
64,Sukhothai,1990,6
64,Sukhothai,1991,7
64,Sukhothai,1992,9
64,Sukhothai,1993,6
64,Sukhothai,1994,10
64,Sukhothai,1995,8
64,Sukhothai,1996,9
64,Sukhothai,1997,5
64,Sukhothai,1998,5
64,Sukhothai,1999,9
64,Sukhothai,2000,8
64,Sukhothai,2001,9
64,Sukhothai,2002,9
64,Sukhothai,2003,6
64,Sukhothai,2004,6
64,Sukhothai,2005,7
64,Sukhothai,2006,10
64,Sukhothai,2007,8
64,Sukhothai,2008,5
64,Sukhothai,2009,7
64,Sukhothai,2010,8
64,Sukhothai,2011,13
64,Sukhothai,2012,7
64,Sukhothai,2013,8
64,Sukhothai,2014,7
64,Sukhothai,2015,5
64,Sukhothai,2016,10
64,Sukhothai,2017,12
64,Sukhothai,2018,7
64,Sukhothai,2019,5
64,Sukhothai,2020,6
64,Sukhothai,2021,10
64,Sukhothai,2022,10
64,Sukhothai,2023,10
65,Phitsanulok,1979,5
65,Phitsanulok,1980,9
65,Phitsanulok,1981,7
65,Phitsanulok,1982,7
65,Phitsanulok,1983,9
65,Phitsanulok,1984,6
65,Phitsanulok,1985,8
65,Phitsanulok,1986,7
65,Phitsanulok,1987,7
65,Phitsanulok,1988,7
65,Phitsanulok,1989,8
65,Phitsanulok,1990,6
65,Phitsanulok,1991,7
65,Phitsanulok,1992,7
65,Phitsanulok,1993,6
65,Phitsanulok,1994,11
65,Phitsanulok,1995,11
65,Phitsanulok,1996,10
65,Phitsanulok,1997,6
65,Phitsanulok,1998,8
65,Phitsanulok,1999,10
65,Phitsanulok,2000,9
65,Phitsanulok,2001,8
65,Phitsanulok,2002,10
65,Phitsanulok,2003,6
65,Phitsanulok,2004,7
65,Phitsanulok,2005,8
65,Phitsanulok,2006,10
65,Phitsanulok,2007,9
65,Phitsanulok,2008,8
65,Phitsanulok,2009,8
65,Phitsanulok,2010,9
65,Phitsanulok,2011,13
65,Phitsanulok,2012,8
65,Phitsanulok,2013,10
65,Phitsanulok,2014,7
65,Phitsanulok,2015,6
65,Phitsanulok,2016,9
65,Phitsanulok,2017,11
65,Phitsanulok,2018,7
65,Phitsanulok,2019,6
65,Phitsanulok,2020,7
65,Phitsanulok,2021,9
65,Phitsanulok,2022,10
65,Phitsanulok,2023,8
66,Phichit,1979,4
66,Phichit,1980,7
66,Phichit,1981,5
66,Phichit,1982,5
66,Phichit,1983,7
66,Phichit,1984,4
66,Phichit,1985,7
66,Phichit,1986,6
66,Phichit,1987,5
66,Phichit,1988,6
66,Phichit,1989,5
66,Phichit,1990,5
66,Phichit,1991,5
66,Phichit,1992,6
66,Phichit,1993,7
66,Phichit,1994,12
66,Phichit,1995,12
66,Phichit,1996,9
66,Phichit,1997,6
66,Phichit,1998,8
66,Phichit,1999,11
66,Phichit,2000,8
66,Phichit,2001,9
66,Phichit,2002,10
66,Phichit,2003,7
66,Phichit,2004,7
66,Phichit,2005,8
66,Phichit,2006,9
66,Phichit,2007,9
66,Phichit,2008,10
66,Phichit,2009,9
66,Phichit,2010,9
66,Phichit,2011,13
66,Phichit,2012,8
66,Phichit,2013,10
66,Phichit,2014,6
66,Phichit,2015,6
66,Phichit,2016,9
66,Phichit,2017,11
66,Phichit,2018,7
66,Phichit,2019,6
66,Phichit,2020,6
66,Phichit,2021,8
66,Phichit,2022,10
66,Phichit,2023,7
67,Phetchabun,1979,6
67,Phetchabun,1980,8
67,Phetchabun,1981,6
67,Phetchabun,1982,7
67,Phetchabun,1983,6
67,Phetchabun,1984,7
67,Phetchabun,1985,7
67,Phetchabun,1986,6
67,Phetchabun,1987,7
67,Phetchabun,1988,7
67,Phetchabun,1989,8
67,Phetchabun,1990,7
67,Phetchabun,1991,7
67,Phetchabun,1992,6
67,Phetchabun,1993,5
67,Phetchabun,1994,10
67,Phetchabun,1995,7
67,Phetchabun,1996,10
67,Phetchabun,1997,7
67,Phetchabun,1998,8
67,Phetchabun,1999,8
67,Phetchabun,2000,9
67,Phetchabun,2001,7
67,Phetchabun,2002,10
67,Phetchabun,2003,7
67,Phetchabun,2004,6
67,Phetchabun,2005,6
67,Phetchabun,2006,10
67,Phetchabun,2007,8
67,Phetchabun,2008,9
67,Phetchabun,2009,7
67,Phetchabun,2010,9
67,Phetchabun,2011,10
67,Phetchabun,2012,7
67,Phetchabun,2013,8
67,Phetchabun,2014,6
67,Phetchabun,2015,6
67,Phetchabun,2016,8
67,Phetchabun,2017,9
67,Phetchabun,2018,7
67,Phetchabun,2019,6
67,Phetchabun,2020,7
67,Phetchabun,2021,9
67,Phetchabun,2022,10
67,Phetchabun,2023,7
70,Ratchaburi,1979,4
70,Ratchaburi,1980,5
70,Ratchaburi,1981,6
70,Ratchaburi,1982,5
70,Ratchaburi,1983,8
70,Ratchaburi,1984,4
70,Ratchaburi,1985,6
70,Ratchaburi,1986,6
70,Ratchaburi,1987,6
70,Ratchaburi,1988,7
70,Ratchaburi,1989,6
70,Ratchaburi,1990,6
70,Ratchaburi,1991,5
70,Ratchaburi,1992,8
70,Ratchaburi,1993,5
70,Ratchaburi,1994,7
70,Ratchaburi,1995,9
70,Ratchaburi,1996,10
70,Ratchaburi,1997,7
70,Ratchaburi,1998,10
70,Ratchaburi,1999,10
70,Ratchaburi,2000,8
70,Ratchaburi,2001,9
70,Ratchaburi,2002,8
70,Ratchaburi,2003,9
70,Ratchaburi,2004,6
70,Ratchaburi,2005,8
70,Ratchaburi,2006,7
70,Ratchaburi,2007,9
70,Ratchaburi,2008,7
70,Ratchaburi,2009,9
70,Ratchaburi,2010,9
70,Ratchaburi,2011,8
70,Ratchaburi,2012,8
70,Ratchaburi,2013,8
70,Ratchaburi,2014,5
70,Ratchaburi,2015,7
70,Ratchaburi,2016,10
70,Ratchaburi,2017,9
70,Ratchaburi,2018,9
70,Ratchaburi,2019,6
70,Ratchaburi,2020,8
70,Ratchaburi,2021,9
70,Ratchaburi,2022,10
70,Ratchaburi,2023,6
71,Kanchanaburi,1979,6
71,Kanchanaburi,1980,7
71,Kanchanaburi,1981,9
71,Kanchanaburi,1982,7
71,Kanchanaburi,1983,10
71,Kanchanaburi,1984,8
71,Kanchanaburi,1985,9
71,Kanchanaburi,1986,8
71,Kanchanaburi,1987,7
71,Kanchanaburi,1988,10
71,Kanchanaburi,1989,6
71,Kanchanaburi,1990,8
71,Kanchanaburi,1991,9
71,Kanchanaburi,1992,8
71,Kanchanaburi,1993,5
71,Kanchanaburi,1994,9
71,Kanchanaburi,1995,9
71,Kanchanaburi,1996,11
71,Kanchanaburi,1997,8
71,Kanchanaburi,1998,9
71,Kanchanaburi,1999,12
71,Kanchanaburi,2000,8
71,Kanchanaburi,2001,7
71,Kanchanaburi,2002,9
71,Kanchanaburi,2003,8
71,Kanchanaburi,2004,6
71,Kanchanaburi,2005,9
71,Kanchanaburi,2006,9
71,Kanchanaburi,2007,9
71,Kanchanaburi,2008,9
71,Kanchanaburi,2009,9
71,Kanchanaburi,2010,9
71,Kanchanaburi,2011,10
71,Kanchanaburi,2012,7
71,Kanchanaburi,2013,7
71,Kanchanaburi,2014,5
71,Kanchanaburi,2015,8
71,Kanchanaburi,2016,9
71,Kanchanaburi,2017,10
71,Kanchanaburi,2018,8
71,Kanchanaburi,2019,6
71,Kanchanaburi,2020,9
71,Kanchanaburi,2021,11
71,Kanchanaburi,2022,10
71,Kanchanaburi,2023,7
72,Suphan Buri,1979,6
72,Suphan Buri,1980,7
72,Suphan Buri,1981,6
72,Suphan Buri,1982,5
72,Suphan Buri,1983,11
72,Suphan Buri,1984,7
72,Suphan Buri,1985,9
72,Suphan Buri,1986,9
72,Suphan Buri,1987,6
72,Suphan Buri,1988,8
72,Suphan Buri,1989,7
72,Suphan Buri,1990,7
72,Suphan Buri,1991,6
72,Suphan Buri,1992,8
72,Suphan Buri,1993,5
72,Suphan Buri,1994,8
72,Suphan Buri,1995,9
72,Suphan Buri,1996,9
72,Suphan Buri,1997,6
72,Suphan Buri,1998,10
72,Suphan Buri,1999,11
72,Suphan Buri,2000,7
72,Suphan Buri,2001,6
72,Suphan Buri,2002,7
72,Suphan Buri,2003,7
72,Suphan Buri,2004,5
72,Suphan Buri,2005,7
72,Suphan Buri,2006,7
72,Suphan Buri,2007,7
72,Suphan Buri,2008,7
72,Suphan Buri,2009,8
72,Suphan Buri,2010,9
72,Suphan Buri,2011,9
72,Suphan Buri,2012,9
72,Suphan Buri,2013,8
72,Suphan Buri,2014,7
72,Suphan Buri,2015,8
72,Suphan Buri,2016,9
72,Suphan Buri,2017,11
72,Suphan Buri,2018,8
72,Suphan Buri,2019,5
72,Suphan Buri,2020,9
72,Suphan Buri,2021,9
72,Suphan Buri,2022,11
72,Suphan Buri,2023,5
73,Nakhon Pathom,1979,6
73,Nakhon Pathom,1980,7
73,Nakhon Pathom,1981,7
73,Nakhon Pathom,1982,7
73,Nakhon Pathom,1983,11
73,Nakhon Pathom,1984,5
73,Nakhon Pathom,1985,7
73,Nakhon Pathom,1986,8
73,Nakhon Pathom,1987,7
73,Nakhon Pathom,1988,9
73,Nakhon Pathom,1989,7
73,Nakhon Pathom,1990,7
73,Nakhon Pathom,1991,6
73,Nakhon Pathom,1992,7
73,Nakhon Pathom,1993,5
73,Nakhon Pathom,1994,8
73,Nakhon Pathom,1995,9
73,Nakhon Pathom,1996,9
73,Nakhon Pathom,1997,6
73,Nakhon Pathom,1998,10
73,Nakhon Pathom,1999,11
73,Nakhon Pathom,2000,7
73,Nakhon Pathom,2001,7
73,Nakhon Pathom,2002,9
73,Nakhon Pathom,2003,7
73,Nakhon Pathom,2004,5
73,Nakhon Pathom,2005,8
73,Nakhon Pathom,2006,7
73,Nakhon Pathom,2007,8
73,Nakhon Pathom,2008,7
73,Nakhon Pathom,2009,11
73,Nakhon Pathom,2010,10
73,Nakhon Pathom,2011,11
73,Nakhon Pathom,2012,8
73,Nakhon Pathom,2013,8
73,Nakhon Pathom,2014,5
73,Nakhon Pathom,2015,9
73,Nakhon Pathom,2016,9
73,Nakhon Pathom,2017,10
73,Nakhon Pathom,2018,9
73,Nakhon Pathom,2019,5
73,Nakhon Pathom,2020,9
73,Nakhon Pathom,2021,9
73,Nakhon Pathom,2022,12
73,Nakhon Pathom,2023,5
74,Samut Sakhon,1979,5
74,Samut Sakhon,1980,7
74,Samut Sakhon,1981,8
74,Samut Sakhon,1982,8
74,Samut Sakhon,1983,11
74,Samut Sakhon,1984,6
74,Samut Sakhon,1985,7
74,Samut Sakhon,1986,8
74,Samut Sakhon,1987,7
74,Samut Sakhon,1988,11
74,Samut Sakhon,1989,7
74,Samut Sakhon,1990,7
74,Samut Sakhon,1991,6
74,Samut Sakhon,1992,9
74,Samut Sakhon,1993,8
74,Samut Sakhon,1994,9
74,Samut Sakhon,1995,10
74,Samut Sakhon,1996,10
74,Samut Sakhon,1997,7
74,Samut Sakhon,1998,11
74,Samut Sakhon,1999,11
74,Samut Sakhon,2000,9
74,Samut Sakhon,2001,9
74,Samut Sakhon,2002,8
74,Samut Sakhon,2003,9
74,Samut Sakhon,2004,7
74,Samut Sakhon,2005,9
74,Samut Sakhon,2006,8
74,Samut Sakhon,2007,9
74,Samut Sakhon,2008,8
74,Samut Sakhon,2009,12
74,Samut Sakhon,2010,11
74,Samut Sakhon,2011,12
74,Samut Sakhon,2012,8
74,Samut Sakhon,2013,9
74,Samut Sakhon,2014,5
74,Samut Sakhon,2015,9
74,Samut Sakhon,2016,13
74,Samut Sakhon,2017,12
74,Samut Sakhon,2018,10
74,Samut Sakhon,2019,5
74,Samut Sakhon,2020,9
74,Samut Sakhon,2021,10
74,Samut Sakhon,2022,13
74,Samut Sakhon,2023,6
75,Samut Songkhram,1979,3
75,Samut Songkhram,1980,4
75,Samut Songkhram,1981,6
75,Samut Songkhram,1982,5
75,Samut Songkhram,1983,8
75,Samut Songkhram,1984,4
75,Samut Songkhram,1985,6
75,Samut Songkhram,1986,5
75,Samut Songkhram,1987,6
75,Samut Songkhram,1988,7
75,Samut Songkhram,1989,6
75,Samut Songkhram,1990,5
75,Samut Songkhram,1991,4
75,Samut Songkhram,1992,8
75,Samut Songkhram,1993,5
75,Samut Songkhram,1994,6
75,Samut Songkhram,1995,9
75,Samut Songkhram,1996,9
75,Samut Songkhram,1997,7
75,Samut Songkhram,1998,10
75,Samut Songkhram,1999,10
75,Samut Songkhram,2000,8
75,Samut Songkhram,2001,10
75,Samut Songkhram,2002,7
75,Samut Songkhram,2003,9
75,Samut Songkhram,2004,7
75,Samut Songkhram,2005,8
75,Samut Songkhram,2006,7
75,Samut Songkhram,2007,9
75,Samut Songkhram,2008,6
75,Samut Songkhram,2009,9
75,Samut Songkhram,2010,9
75,Samut Songkhram,2011,8
75,Samut Songkhram,2012,7
75,Samut Songkhram,2013,8
75,Samut Songkhram,2014,5
75,Samut Songkhram,2015,7
75,Samut Songkhram,2016,11
75,Samut Songkhram,2017,9
75,Samut Songkhram,2018,9
75,Samut Songkhram,2019,6
75,Samut Songkhram,2020,8
75,Samut Songkhram,2021,9
75,Samut Songkhram,2022,9
75,Samut Songkhram,2023,6
76,Phetchaburi,1979,3
76,Phetchaburi,1980,4
76,Phetchaburi,1981,7
76,Phetchaburi,1982,6
76,Phetchaburi,1983,9
76,Phetchaburi,1984,4
76,Phetchaburi,1985,8
76,Phetchaburi,1986,6
76,Phetchaburi,1987,8
76,Phetchaburi,1988,9
76,Phetchaburi,1989,7
76,Phetchaburi,1990,5
76,Phetchaburi,1991,6
76,Phetchaburi,1992,7
76,Phetchaburi,1993,6
76,Phetchaburi,1994,6
76,Phetchaburi,1995,8
76,Phetchaburi,1996,9
76,Phetchaburi,1997,7
76,Phetchaburi,1998,8
76,Phetchaburi,1999,10
76,Phetchaburi,2000,8
76,Phetchaburi,2001,9
76,Phetchaburi,2002,7
76,Phetchaburi,2003,9
76,Phetchaburi,2004,7
76,Phetchaburi,2005,7
76,Phetchaburi,2006,7
76,Phetchaburi,2007,9
76,Phetchaburi,2008,6
76,Phetchaburi,2009,7
76,Phetchaburi,2010,8
76,Phetchaburi,2011,7
76,Phetchaburi,2012,7
76,Phetchaburi,2013,8
76,Phetchaburi,2014,6
76,Phetchaburi,2015,6
76,Phetchaburi,2016,10
76,Phetchaburi,2017,10
76,Phetchaburi,2018,10
76,Phetchaburi,2019,5
76,Phetchaburi,2020,8
76,Phetchaburi,2021,10
76,Phetchaburi,2022,10
76,Phetchaburi,2023,5
77,Prachuap Khiri Khan,1979,4
77,Prachuap Khiri Khan,1980,6
77,Prachuap Khiri Khan,1981,9
77,Prachuap Khiri Khan,1982,7
77,Prachuap Khiri Khan,1983,9
77,Prachuap Khiri Khan,1984,5
77,Prachuap Khiri Khan,1985,8
77,Prachuap Khiri Khan,1986,8
77,Prachuap Khiri Khan,1987,9
77,Prachuap Khiri Khan,1988,9
77,Prachuap Khiri Khan,1989,8
77,Prachuap Khiri Khan,1990,6
77,Prachuap Khiri Khan,1991,7
77,Prachuap Khiri Khan,1992,7
77,Prachuap Khiri Khan,1993,7
77,Prachuap Khiri Khan,1994,7
77,Prachuap Khiri Khan,1995,9
77,Prachuap Khiri Khan,1996,10
77,Prachuap Khiri Khan,1997,7
77,Prachuap Khiri Khan,1998,8
77,Prachuap Khiri Khan,1999,10
77,Prachuap Khiri Khan,2000,8
77,Prachuap Khiri Khan,2001,10
77,Prachuap Khiri Khan,2002,8
77,Prachuap Khiri Khan,2003,10
77,Prachuap Khiri Khan,2004,7
77,Prachuap Khiri Khan,2005,8
77,Prachuap Khiri Khan,2006,8
77,Prachuap Khiri Khan,2007,11
77,Prachuap Khiri Khan,2008,7
77,Prachuap Khiri Khan,2009,7
77,Prachuap Khiri Khan,2010,7
77,Prachuap Khiri Khan,2011,8
77,Prachuap Khiri Khan,2012,7
77,Prachuap Khiri Khan,2013,10
77,Prachuap Khiri Khan,2014,6
77,Prachuap Khiri Khan,2015,6
77,Prachuap Khiri Khan,2016,10
77,Prachuap Khiri Khan,2017,19
77,Prachuap Khiri Khan,2018,10
77,Prachuap Khiri Khan,2019,6
77,Prachuap Khiri Khan,2020,9
77,Prachuap Khiri Khan,2021,11
77,Prachuap Khiri Khan,2022,14
77,Prachuap Khiri Khan,2023,5
80,Nakhon Si Thammarat,1979,8
80,Nakhon Si Thammarat,1980,8
80,Nakhon Si Thammarat,1981,13
80,Nakhon Si Thammarat,1982,8
80,Nakhon Si Thammarat,1983,10
80,Nakhon Si Thammarat,1984,12
80,Nakhon Si Thammarat,1985,11
80,Nakhon Si Thammarat,1986,12
80,Nakhon Si Thammarat,1987,13
80,Nakhon Si Thammarat,1988,12
80,Nakhon Si Thammarat,1989,8
80,Nakhon Si Thammarat,1990,11
80,Nakhon Si Thammarat,1991,9
80,Nakhon Si Thammarat,1992,11
80,Nakhon Si Thammarat,1993,15
80,Nakhon Si Thammarat,1994,13
80,Nakhon Si Thammarat,1995,15
80,Nakhon Si Thammarat,1996,18
80,Nakhon Si Thammarat,1997,13
80,Nakhon Si Thammarat,1998,14
80,Nakhon Si Thammarat,1999,15
80,Nakhon Si Thammarat,2000,20
80,Nakhon Si Thammarat,2001,16
80,Nakhon Si Thammarat,2002,13
80,Nakhon Si Thammarat,2003,14
80,Nakhon Si Thammarat,2004,8
80,Nakhon Si Thammarat,2005,15
80,Nakhon Si Thammarat,2006,11
80,Nakhon Si Thammarat,2007,15
80,Nakhon Si Thammarat,2008,18
80,Nakhon Si Thammarat,2009,11
80,Nakhon Si Thammarat,2010,17
80,Nakhon Si Thammarat,2011,20
80,Nakhon Si Thammarat,2012,14
80,Nakhon Si Thammarat,2013,13
80,Nakhon Si Thammarat,2014,12
80,Nakhon Si Thammarat,2015,12
80,Nakhon Si Thammarat,2016,16
80,Nakhon Si Thammarat,2017,24
80,Nakhon Si Thammarat,2018,14
80,Nakhon Si Thammarat,2019,11
80,Nakhon Si Thammarat,2020,19
80,Nakhon Si Thammarat,2021,16
80,Nakhon Si Thammarat,2022,21
80,Nakhon Si Thammarat,2023,7
81,Krabi,1979,6
81,Krabi,1980,7
81,Krabi,1981,8
81,Krabi,1982,7
81,Krabi,1983,11
81,Krabi,1984,9
81,Krabi,1985,9
81,Krabi,1986,12
81,Krabi,1987,10
81,Krabi,1988,12
81,Krabi,1989,8
81,Krabi,1990,10
81,Krabi,1991,7
81,Krabi,1992,9
81,Krabi,1993,13
81,Krabi,1994,13
81,Krabi,1995,15
81,Krabi,1996,14
81,Krabi,1997,12
81,Krabi,1998,14
81,Krabi,1999,12
81,Krabi,2000,14
81,Krabi,2001,13
81,Krabi,2002,9
81,Krabi,2003,10
81,Krabi,2004,8
81,Krabi,2005,11
81,Krabi,2006,10
81,Krabi,2007,12
81,Krabi,2008,12
81,Krabi,2009,12
81,Krabi,2010,13
81,Krabi,2011,17
81,Krabi,2012,18
81,Krabi,2013,16
81,Krabi,2014,12
81,Krabi,2015,14
81,Krabi,2016,16
81,Krabi,2017,21
81,Krabi,2018,16
81,Krabi,2019,10
81,Krabi,2020,16
81,Krabi,2021,15
81,Krabi,2022,16
81,Krabi,2023,8
82,Phang Nga,1979,16
82,Phang Nga,1980,18
82,Phang Nga,1981,18
82,Phang Nga,1982,16
82,Phang Nga,1983,23
82,Phang Nga,1984,18
82,Phang Nga,1985,18
82,Phang Nga,1986,25
82,Phang Nga,1987,17
82,Phang Nga,1988,24
82,Phang Nga,1989,18
82,Phang Nga,1990,19
82,Phang Nga,1991,16
82,Phang Nga,1992,15
82,Phang Nga,1993,22
82,Phang Nga,1994,25
82,Phang Nga,1995,24
82,Phang Nga,1996,21
82,Phang Nga,1997,18
82,Phang Nga,1998,22
82,Phang Nga,1999,25
82,Phang Nga,2000,22
82,Phang Nga,2001,25
82,Phang Nga,2002,17
82,Phang Nga,2003,19
82,Phang Nga,2004,18
82,Phang Nga,2005,18
82,Phang Nga,2006,21
82,Phang Nga,2007,24
82,Phang Nga,2008,21
82,Phang Nga,2009,22
82,Phang Nga,2010,21
82,Phang Nga,2011,24
82,Phang Nga,2012,28
82,Phang Nga,2013,27
82,Phang Nga,2014,23
82,Phang Nga,2015,20
82,Phang Nga,2016,29
82,Phang Nga,2017,29
82,Phang Nga,2018,25
82,Phang Nga,2019,20
82,Phang Nga,2020,21
82,Phang Nga,2021,26
82,Phang Nga,2022,28
82,Phang Nga,2023,18
83,Phuket,1979,13
83,Phuket,1980,20
83,Phuket,1981,17
83,Phuket,1982,19
83,Phuket,1983,25
83,Phuket,1984,19
83,Phuket,1985,22
83,Phuket,1986,28
83,Phuket,1987,22
83,Phuket,1988,26
83,Phuket,1989,18
83,Phuket,1990,21
83,Phuket,1991,17
83,Phuket,1992,14
83,Phuket,1993,31
83,Phuket,1994,25
83,Phuket,1995,27
83,Phuket,1996,22
83,Phuket,1997,17
83,Phuket,1998,27
83,Phuket,1999,26
83,Phuket,2000,20
83,Phuket,2001,27
83,Phuket,2002,18
83,Phuket,2003,22
83,Phuket,2004,22
83,Phuket,2005,19
83,Phuket,2006,24
83,Phuket,2007,26
83,Phuket,2008,23
83,Phuket,2009,27
83,Phuket,2010,25
83,Phuket,2011,26
83,Phuket,2012,35
83,Phuket,2013,37
83,Phuket,2014,32
83,Phuket,2015,22
83,Phuket,2016,43
83,Phuket,2017,32
83,Phuket,2018,25
83,Phuket,2019,23
83,Phuket,2020,27
83,Phuket,2021,25
83,Phuket,2022,30
83,Phuket,2023,22
84,Surat Thani,1979,13
84,Surat Thani,1980,13
84,Surat Thani,1981,15
84,Surat Thani,1982,10
84,Surat Thani,1983,15
84,Surat Thani,1984,13
84,Surat Thani,1985,13
84,Surat Thani,1986,18
84,Surat Thani,1987,13
84,Surat Thani,1988,18
84,Surat Thani,1989,13
84,Surat Thani,1990,14
84,Surat Thani,1991,12
84,Surat Thani,1992,14
84,Surat Thani,1993,16
84,Surat Thani,1994,19
84,Surat Thani,1995,18
84,Surat Thani,1996,19
84,Surat Thani,1997,15
84,Surat Thani,1998,15
84,Surat Thani,1999,18
84,Surat Thani,2000,18
84,Surat Thani,2001,19
84,Surat Thani,2002,14
84,Surat Thani,2003,16
84,Surat Thani,2004,12
84,Surat Thani,2005,15
84,Surat Thani,2006,15
84,Surat Thani,2007,18
84,Surat Thani,2008,17
84,Surat Thani,2009,16
84,Surat Thani,2010,18
84,Surat Thani,2011,19
84,Surat Thani,2012,17
84,Surat Thani,2013,16
84,Surat Thani,2014,15
84,Surat Thani,2015,15
84,Surat Thani,2016,17
84,Surat Thani,2017,22
84,Surat Thani,2018,18
84,Surat Thani,2019,14
84,Surat Thani,2020,15
84,Surat Thani,2021,19
84,Surat Thani,2022,22
84,Surat Thani,2023,12
85,Ranong,1979,14
85,Ranong,1980,14
85,Ranong,1981,15
85,Ranong,1982,15
85,Ranong,1983,15
85,Ranong,1984,14
85,Ranong,1985,14
85,Ranong,1986,18
85,Ranong,1987,11
85,Ranong,1988,18
85,Ranong,1989,17
85,Ranong,1990,14
85,Ranong,1991,13
85,Ranong,1992,13
85,Ranong,1993,15
85,Ranong,1994,18
85,Ranong,1995,18
85,Ranong,1996,18
85,Ranong,1997,15
85,Ranong,1998,17
85,Ranong,1999,19
85,Ranong,2000,18
85,Ranong,2001,18
85,Ranong,2002,17
85,Ranong,2003,16
85,Ranong,2004,13
85,Ranong,2005,15
85,Ranong,2006,17
85,Ranong,2007,18
85,Ranong,2008,17
85,Ranong,2009,16
85,Ranong,2010,16
85,Ranong,2011,20
85,Ranong,2012,18
85,Ranong,2013,19
85,Ranong,2014,15
85,Ranong,2015,16
85,Ranong,2016,18
85,Ranong,2017,22
85,Ranong,2018,19
85,Ranong,2019,15
85,Ranong,2020,15
85,Ranong,2021,21
85,Ranong,2022,24
85,Ranong,2023,13
86,Chumphon,1979,10
86,Chumphon,1980,9
86,Chumphon,1981,12
86,Chumphon,1982,15
86,Chumphon,1983,10
86,Chumphon,1984,12
86,Chumphon,1985,12
86,Chumphon,1986,13
86,Chumphon,1987,8
86,Chumphon,1988,13
86,Chumphon,1989,15
86,Chumphon,1990,10
86,Chumphon,1991,11
86,Chumphon,1992,9
86,Chumphon,1993,12
86,Chumphon,1994,13
86,Chumphon,1995,15
86,Chumphon,1996,16
86,Chumphon,1997,12
86,Chumphon,1998,14
86,Chumphon,1999,15
86,Chumphon,2000,14
86,Chumphon,2001,12
86,Chumphon,2002,16
86,Chumphon,2003,13
86,Chumphon,2004,10
86,Chumphon,2005,12
86,Chumphon,2006,14
86,Chumphon,2007,15
86,Chumphon,2008,14
86,Chumphon,2009,12
86,Chumphon,2010,13
86,Chumphon,2011,17
86,Chumphon,2012,13
86,Chumphon,2013,16
86,Chumphon,2014,11
86,Chumphon,2015,13
86,Chumphon,2016,14
86,Chumphon,2017,17
86,Chumphon,2018,14
86,Chumphon,2019,12
86,Chumphon,2020,12
86,Chumphon,2021,17
86,Chumphon,2022,21
86,Chumphon,2023,11
90,Songkhla,1979,9
90,Songkhla,1980,11
90,Songkhla,1981,17
90,Songkhla,1982,13
90,Songkhla,1983,15
90,Songkhla,1984,14
90,Songkhla,1985,13
90,Songkhla,1986,13
90,Songkhla,1987,13
90,Songkhla,1988,14
90,Songkhla,1989,9
90,Songkhla,1990,10
90,Songkhla,1991,13
90,Songkhla,1992,10
90,Songkhla,1993,16
90,Songkhla,1994,16
90,Songkhla,1995,14
90,Songkhla,1996,17
90,Songkhla,1997,15
90,Songkhla,1998,14
90,Songkhla,1999,20
90,Songkhla,2000,21
90,Songkhla,2001,17
90,Songkhla,2002,12
90,Songkhla,2003,15
90,Songkhla,2004,11
90,Songkhla,2005,17
90,Songkhla,2006,11
90,Songkhla,2007,15
90,Songkhla,2008,20
90,Songkhla,2009,16
90,Songkhla,2010,17
90,Songkhla,2011,26
90,Songkhla,2012,17
